Horodate;Mois;Injection RTE (W);Refoulement RTE (W);Pertes modélisées (W);Consommations totale (W);Consommation HTA télérelevée à courbe de charge (W);Consommation totale profilée (W);Consommation HTA profilée (W);Consommation PME-PMI profilée (W);Consommation professionnelle profilée (W);Consommation résidentielle profilée (W);Production décentralisée totale (W);Production décentralisée télérelevée à courbe de charge (W);Production décentralisée profilée (W);Production photovoltaïque profilée (W);Production autre profilée (W);Température réalisée lissée (°Celcius);Température normale lissée (°Celcius);Production éolienne totale (W);Production photovoltaïque totale (W);Pseudo rayonnement;Consommation HTA totale (W);Soutirage net vers autres GRD (W)
2017-10-31T02:30:00+01:00;10;37097507000.0;564192000.0;2368569002.0;36235263328.0;10302626305.0;25932637023.0;1307527153.0;3435037854.0;4398418369.0;16791653647.0;2418586280.0;2409718333.0;8867947.0;0.0;245958.0;9.6;10.9;1565270000.0;30667.0;94;11610153458.0;348068950.0
2017-10-31T04:00:00+01:00;10;35636932000.0;472153000.0;2251876769.0;34765060821.0;10542968684.0;24222092137.0;1396331678.0;3688237343.0;4466924487.0;14670598629.0;2189819756.0;2181087667.0;8732089.0;0.0;245958.0;9.4;10.9;1346495000.0;30667.0;94;11939300362.0;337661166.0
2017-10-31T07:30:00+01:00;10;46415591000.0;338423000.0;3166466920.0;44666586358.0;13958798012.0;30707788346.0;1695198070.0;5686467328.0;5172394905.0;18153728043.0;2186453578.0;2134805000.0;51648578.0;42318006.0;245958.0;8.8;10.6;1265568667.0;89523339.0;86;15653996082.0;430568300.0
2017-10-31T09:00:00+01:00;10;47959209000.0;358417000.0;3307565018.0;47237533468.0;14724295311.0;32513238157.0;2021714816.0;7507796443.0;6406366304.0;16577360594.0;3391854302.0;2875848333.0;516005969.0;506403683.0;245958.0;9.1;10.7;1036332667.0;1492734350.0;83;16746010127.0;447547816.0
2017-10-31T14:00:00+01:00;10;43051890000.0;563077000.0;2867781372.0;43873065934.0;14195047666.0;29678018268.0;1874219655.0;6715963026.0;5505721250.0;15582114337.0;4629878089.0;3349661000.0;1280217089.0;1270668968.0;245958.0;12.0;12.5;575799333.0;3006909968.0;82;16069267321.0;377843783.0
2017-10-31T18:00:00+01:00;10;46800513000.0;199351000.0;3201414361.0;45460939525.0;12755080646.0;32705858879.0;1668297512.0;6119493233.0;6555397336.0;18362670798.0;2485466586.0;2444483667.0;40982919.0;30773271.0;245958.0;11.0;11.8;987368000.0;31336604.0;76;14423378158.0;424274700.0
2017-10-31T18:30:00+01:00;10;48023111000.0;232565000.0;3313460782.0;46690101214.0;12581355397.0;34108745817.0;1630919126.0;5799054717.0;6420388828.0;20258383146.0;2648447696.0;2632917667.0;15530029.0;5283975.0;245958.0;10.5;11.6;1166260667.0;5532642.0;77;14212274523.0;435431700.0
2017-10-31T20:00:00+01:00;10;45294137000.0;345983000.0;3065547751.0;44465994424.0;11627399899.0;32838594525.0;1420769140.0;4564303916.0;5343179953.0;21510341516.0;3000981242.0;2991125000.0;9856242.0;0.0;245958.0;9.6;11.1;1471781667.0;63000.0;77;13048169039.0;417593067.0
2017-10-31T21:00:00+01:00;10;42272968000.0;398431000.0;2800332316.0;41824607474.0;10757841770.0;31066765704.0;1340763978.0;4123036976.0;4849177919.0;20753786831.0;3138950123.0;3129193333.0;9756790.0;0.0;245958.0;9.2;11.0;1601339000.0;39000.0;76;12098605748.0;388547333.0
2017-10-31T22:30:00+01:00;10;44134209000.0;300815000.0;2962574122.0;43509902918.0;10397127335.0;33112775583.0;1373872542.0;3753222218.0;4693593993.0;23292086830.0;3064796006.0;3055138667.0;9657339.0;0.0;245958.0;8.9;10.9;1491439333.0;28333.0;73;11770999877.0;425712966.0
2017-10-31T23:00:00+01:00;10;44155584000.0;306726000.0;2964458759.0;43498947044.0;10307146059.0;33191800985.0;1376408276.0;3712734709.0;4678171924.0;23424486076.0;3047258886.0;3037592667.0;9666219.0;0.0;245958.0;8.8;10.9;1463857333.0;30667.0;72;11683554335.0;432711083.0
2017-11-01T00:30:00+01:00;11;39815458000.0;362742000.0;2964582418.0;39307430685.0;10025493869.0;29281936816.0;1221637931.0;3715036047.0;4785099776.0;19560163062.0;3229767786.0;3217760333.0;12007453.0;0.0;130674.0;8.7;10.9;1515361667.0;30000.0;68;11247131800.0;410470683.0
2017-11-01T01:00:00+01:00;11;38851261000.0;401738000.0;2876057545.0;38511489708.0;9927976561.0;28583513147.0;1168438056.0;3616616170.0;4545675610.0;19252783311.0;3335126420.0;3323251000.0;11875420.0;0.0;130674.0;8.7;10.8;1559137000.0;30333.0;67;11096414617.0;397102167.0
2017-11-01T02:00:00+01:00;11;37561287000.0;458080000.0;2758643074.0;37620864061.0;9817713101.0;27803150960.0;1117421739.0;3465485039.0;4295685089.0;18924559094.0;3648805702.0;3637105000.0;11700702.0;0.0;130674.0;8.7;10.8;1659772000.0;33667.0;65;10935134840.0;372505567.0
2017-11-01T04:30:00+01:00;11;32879424000.0;665067000.0;2342309860.0;33512144200.0;9272600017.0;24239544183.0;1191102016.0;3719652996.0;4147775101.0;15181014069.0;3967756210.0;3955926000.0;11830210.0;0.0;130674.0;8.4;10.7;1937465667.0;29000.0;61;10463702033.0;327659150.0
2017-11-01T13:00:00+01:00;11;36572099000.0;698392000.0;2669397723.0;38532591706.0;9088483755.0;29444107951.0;1659117908.0;3599847054.0;3650954734.0;20534188255.0;5665813229.0;4480733667.0;1185079562.0;1172482474.0;130674.0;12.3;12.3;924799000.0;2695416807.0;45;10747601663.0;337530800.0
2017-11-01T15:30:00+01:00;11;32142775000.0;440996000.0;2278204608.0;33161435391.0;8950937456.0;24210497935.0;1740795496.0;3584991874.0;3194099338.0;15690611227.0;4036055032.0;3571820000.0;464235032.0;451628453.0;130674.0;13.1;12.5;791402333.0;1177678786.0;31;10691732952.0;298194033.0
2017-11-01T16:30:00+01:00;11;32538861000.0;405580000.0;2312625770.0;33036595228.0;8918956656.0;24117638572.0;1729973397.0;3698367020.0;3231026451.0;15458271703.0;3525701064.0;3366525667.0;159175397.0;146852883.0;130674.0;12.9;12.3;1089773667.0;365426883.0;31;10648930053.0;309761066.0
2017-11-01T17:30:00+01:00;11;36775181000.0;568773000.0;2687663912.0;36906624922.0;9040407794.0;27866217128.0;1700243252.0;4047025317.0;4094973270.0;18023975289.0;3747465400.0;3710495000.0;36970400.0;24417287.0;130674.0;12.1;11.9;1640786333.0;30102620.0;36;10740651046.0;359584566.0
2017-11-02T01:30:00+01:00;11;34721164000.0;1280871000.0;2179869467.0;35933451856.0;8625717689.0;27307734167.0;1211239676.0;3822876274.0;4376034638.0;17897583579.0;5021781956.0;5008332667.0;13449289.0;0.0;130674.0;9.4;10.7;2928853000.0;30333.0;50;9836957365.0;348753633.0
2017-11-02T06:00:00+01:00;11;36802891000.0;1011446000.0;2344847991.0;37493530778.0;11703315951.0;25790214827.0;1447055811.0;4630638532.0;4226659429.0;15485861055.0;4413282386.0;4399876000.0;13406386.0;0.0;130674.0;9.3;10.4;2355635667.0;27667.0;39;13150371762.0;366348617.0
2017-11-02T08:30:00+01:00;11;43861490000.0;642134000.0;2938571110.0;44163904453.0;14064851761.0;30099052692.0;1795546852.0;7342564330.0;5366688170.0;15594253340.0;4291174296.0;4099963000.0;191211296.0;177476706.0;130674.0;9.8;10.4;1823705000.0;426306039.0;30;15860398613.0;408054733.0
2017-11-02T09:00:00+01:00;11;44482285000.0;612478000.0;2993324539.0;44873201013.0;14197122150.0;30676078863.0;1849280779.0;7729821363.0;5888189967.0;15208786754.0;4412517435.0;4111580000.0;300937435.0;287071992.0;130674.0;10.0;10.4;1657580667.0;720688325.0;26;16046402929.0;415798883.0
2017-11-02T09:30:00+01:00;11;44655305000.0;573671000.0;3008657779.0;45197341722.0;14319099438.0;30878242284.0;1862349253.0;7894110384.0;6194254288.0;14927528359.0;4538512551.0;4110680333.0;427832218.0;413813398.0;130674.0;10.3;10.6;1450890333.0;1055776065.0;22;16181448691.0;414147050.0
2017-11-02T10:00:00+01:00;11;44522021000.0;559195000.0;2996843173.0;45177050585.0;14363294629.0;30813755956.0;1898716783.0;8052767682.0;6365573458.0;14496698033.0;4627491274.0;4119576667.0;507914607.0;493928241.0;130674.0;10.6;10.7;1270668667.0;1315867241.0;18;16262011412.0;416423516.0
2017-11-02T12:00:00+01:00;11;44015779000.0;617566000.0;2952140937.0;45166259350.0;13865196793.0;31301062557.0;1791984007.0;7331227162.0;6041381560.0;16136469829.0;5125148821.0;4256103000.0;869045821.0;854980614.0;130674.0;12.2;11.6;961055000.0;2108142614.0;23;15657180800.0;404961534.0
2017-11-02T12:30:00+01:00;11;44385219000.0;595457000.0;2984736381.0;45517809689.0;13681949236.0;31835860453.0;1811949852.0;6986601014.0;5836189825.0;17201119761.0;5111957820.0;4176780667.0;935177153.0;921117048.0;130674.0;12.6;11.8;849082667.0;2200878715.0;25;15493899088.0;399173750.0
2017-11-02T18:30:00+01:00;11;47538662000.0;67580000.0;3268872647.0;46202700621.0;12557736066.0;33644964555.0;1642346536.0;6512788257.0;6376457650.0;19113372112.0;2446360435.0;2426972333.0;19388102.0;5070443.0;130674.0;12.2;11.3;333750000.0;5287443.0;63;14200082602.0;445869167.0
2017-11-02T22:30:00+01:00;11;42412239000.0;79219000.0;2812344792.0;41701931059.0;10465513311.0;31236417748.0;1315545311.0;4293876719.0;4478390549.0;21148605168.0;2602410134.0;2588383000.0;14027134.0;0.0;130674.0;10.7;10.6;462611667.0;27333.0;77;11781058622.0;421154283.0
2017-11-03T01:00:00+01:00;11;36782764000.0;115795000.0;2343230836.0;36578124986.0;10090563399.0;26487561587.0;1178935574.0;3794771645.0;4267777641.0;17246076728.0;2639049056.0;2623882667.0;15166389.0;0.0;130674.0;10.6;10.6;503719667.0;30667.0;74;11269498973.0;384662234.0
2017-11-03T03:30:00+01:00;11;32293272000.0;161675000.0;1993281888.0;32505501297.0;10112192521.0;22393308776.0;1144591891.0;3735681917.0;3813113504.0;13699921464.0;2689359869.0;2674402000.0;14957869.0;0.0;130674.0;10.6;10.5;570347667.0;32000.0;72;11256784412.0;322173684.0
2017-11-03T10:00:00+01:00;11;43395155000.0;331203000.0;2897710588.0;44306575151.0;14296964883.0;30009610268.0;1806147713.0;7388893181.0;6171851454.0;14642717920.0;4542035755.0;3722677667.0;819358088.0;803387810.0;130674.0;10.9;10.5;746162333.0;1722874143.0;50;16103112596.0;401702016.0
2017-11-03T10:30:00+01:00;11;42919525000.0;392555000.0;2856273983.0;44069539649.0;14296538816.0;29773000833.0;1809101237.0;7433188009.0;6240218708.0;14290492879.0;4795426849.0;3813835000.0;981591849.0;965549700.0;130674.0;11.3;10.7;640589000.0;2074349700.0;49;16105640053.0;396583217.0
2017-11-03T11:00:00+01:00;11;42701709000.0;407968000.0;2837378337.0;43981662052.0;14228716427.0;29752945625.0;1768776352.0;7292777865.0;6233149322.0;14458242086.0;4922196689.0;3833371667.0;1088825022.0;1072755859.0;130674.0;11.7;11.0;556039667.0;2281541192.0;47;15997492779.0;396897300.0
2017-11-03T13:00:00+01:00;11;41615959000.0;370089000.0;2743941950.0;43012673418.0;13347349117.0;29665324301.0;1636366160.0;6177783284.0;5278004018.0;16573170839.0;4882632068.0;3738371000.0;1144261068.0;1128275793.0;130674.0;13.5;11.9;577191667.0;2228088460.0;41;14983715277.0;371886700.0
2017-11-03T14:00:00+01:00;11;40783702000.0;317584000.0;2673169628.0;41761533170.0;13431131148.0;28330402022.0;1671036742.0;6567915661.0;5259419503.0;14832030116.0;4329663248.0;3425583000.0;904080248.0;888507569.0;130674.0;13.6;12.0;538567333.0;1739871236.0;33;15102167890.0;361078450.0
2017-11-03T14:30:00+01:00;11;39704055000.0;258005000.0;2582458241.0;40604725320.0;13336944477.0;27267780843.0;1649812926.0;6452646185.0;5255259282.0;13910062450.0;4093225744.0;3316138667.0;777087077.0;761646603.0;130674.0;13.6;12.0;534133667.0;1497133936.0;29;14986757403.0;352092183.0
2017-11-03T17:00:00+01:00;11;39082840000.0;293143000.0;2530826187.0;39107368643.0;12358661935.0;26748706708.0;1504905659.0;5953442276.0;5595463570.0;13694895203.0;3206461880.0;3139843667.0;66618213.0;50898330.0;130674.0;13.3;11.8;978327000.0;119901330.0;22;13863567594.0;357964050.0
2017-11-03T18:30:00+01:00;11;44721640000.0;389525000.0;3014544913.0;44509094502.0;11890537870.0;32618556632.0;1459361447.0;5753929599.0;6150580509.0;19254685076.0;3617613515.0;3598037333.0;19576182.0;3915366.0;130674.0;12.4;11.1;1464806000.0;4230033.0;30;13349899317.0;426089100.0
2017-11-03T19:30:00+01:00;11;43229973000.0;406395000.0;2883292748.0;43322827654.0;11329970123.0;31992857531.0;1317280292.0;4800322435.0;5412386788.0;20462868016.0;3799503569.0;3783935333.0;15568236.0;0.0;130674.0;11.9;10.8;1659576333.0;77333.0;34;12647250415.0;416961167.0
2017-11-03T22:30:00+01:00;11;40102008000.0;550429000.0;2615749726.0;40575051917.0;9853676557.0;30721375360.0;1153040085.0;3924685418.0;4270622789.0;21373027068.0;4032734809.0;4017219333.0;15515476.0;0.0;130674.0;11.6;10.5;1905741333.0;28000.0;42;11006716642.0;393512166.0
2017-11-04T02:30:00+01:00;11;30907475000.0;1107754000.0;2171560371.0;32223626018.0;9082850362.0;23140775656.0;969826885.0;3507830940.0;3709470707.0;14953647124.0;4899955389.0;4882686333.0;17269056.0;0.0;154093.0;11.5;10.4;2749283000.0;26333.0;47;10052677247.0;304490000.0
2017-11-04T05:00:00+01:00;11;28292763000.0;1694943000.0;1949364018.0;30003820776.0;9053493582.0;20950327194.0;985058514.0;3920610860.0;3718675310.0;12325982510.0;5635227077.0;5618297333.0;16929744.0;0.0;154093.0;11.5;10.2;3501080000.0;31000.0;38;10038552096.0;279862283.0
2017-11-04T11:00:00+01:00;11;35103599000.0;2456535000.0;2538175250.0;37459160591.0;9600674165.0;27858486426.0;981629163.0;5136983671.0;4967241250.0;16772632341.0;7686506758.0;7064281667.0;622225091.0;604956035.0;154093.0;12.5;10.8;4389188667.0;1161159702.0;13;10582303328.0;336234917.0
2017-11-04T12:00:00+01:00;11;36523744000.0;2635470000.0;2665052705.0;38962612481.0;9349453560.0;29613158921.0;903996434.0;4747806356.0;4704553234.0;19256802898.0;8083054086.0;7409545000.0;673509086.0;656362449.0;154093.0;13.1;11.3;4703542000.0;1259424782.0;12;10253449994.0;343662900.0
2017-11-04T12:30:00+01:00;11;37505872000.0;2623089000.0;2753625325.0;39921445290.0;9243379329.0;30678065961.0;913446994.0;4604674057.0;4618548647.0;20541396263.0;8138675298.0;7428088667.0;710586631.0;693317575.0;154093.0;13.4;11.5;4729934000.0;1296288908.0;12;10156826323.0;346387683.0
2017-11-04T13:30:00+01:00;11;35153642000.0;2699980000.0;2542622086.0;37625205857.0;9122550701.0;28502655156.0;883759831.0;4464772394.0;4185419790.0;18968703142.0;8041449743.0;7352432667.0;689017076.0;671744573.0;154093.0;13.6;11.8;4676107000.0;1249223906.0;13;10006310532.0;327283800.0
2017-11-04T14:30:00+01:00;11;33761271000.0;2680450000.0;2419551618.0;36046819002.0;9049994623.0;26996824379.0;894007850.0;4639485246.0;4297153671.0;17166177611.0;7690425920.0;7088975000.0;601450920.0;584259586.0;154093.0;13.5;11.9;4574215667.0;1014859253.0;15;9944002473.0;304876300.0
2017-11-04T16:30:00+01:00;11;33100508000.0;1583508000.0;2361623528.0;34441199368.0;8906247850.0;25534951518.0;907988878.0;4785953513.0;4399107115.0;15441902012.0;5602350913.0;5468862333.0;133488580.0;116460914.0;154093.0;13.3;11.8;3318690000.0;187633247.0;19;9814236728.0;316528017.0
2017-11-04T18:30:00+01:00;11;39617383000.0;803288000.0;2946343488.0;40024203374.0;8857468739.0;31166734635.0;913034568.0;4996493127.0;5465209498.0;19791997441.0;4551139595.0;4530324000.0;20815595.0;3491983.0;154093.0;12.7;11.0;2446130333.0;3748316.0;22;9770503307.0;394687733.0
2017-11-04T19:00:00+01:00;11;39837676000.0;786727000.0;2966629990.0;40167590065.0;8790463143.0;31377126922.0;871333023.0;4715814108.0;5281677379.0;20508302412.0;4480187639.0;4462324000.0;17863639.0;485471.0;154093.0;12.5;10.7;2373778000.0;607138.0;23;9661796166.0;396916584.0
2017-11-04T21:30:00+01:00;11;34357641000.0;732781000.0;2472097623.0;35146071733.0;8010255962.0;27135815771.0;810375804.0;3732052043.0;4356511932.0;18236875992.0;4324308639.0;4307267667.0;17040972.0;0.0;154093.0;12.2;10.4;2194103333.0;29000.0;26;8820631766.0;330999283.0
2017-11-05T01:00:00+01:00;11;32920011000.0;1031437000.0;2345852927.0;34065769450.0;7751335474.0;26314433976.0;876893797.0;3775907174.0;4295416132.0;17366216873.0;4864014194.0;4847397000.0;16617194.0;0.0;154093.0;12.1;10.3;2777488000.0;26667.0;29;8628229271.0;340965817.0
2017-11-05T02:30:00+01:00;11;29806489000.0;1782216000.0;2077414396.0;31381318522.0;7693645697.0;23687672825.0;836467720.0;3642153153.0;3914161596.0;15294890356.0;5740076485.0;5723782000.0;16294485.0;0.0;154093.0;12.0;10.2;3666799000.0;29333.0;37;8530113417.0;305616567.0
2017-11-05T08:30:00+01:00;11;31118462000.0;2012437000.0;2189699156.0;33023474581.0;7970259589.0;25053214992.0;790978187.0;3925811763.0;3623090651.0;16713334391.0;6414645770.0;6182093333.0;232552437.0;215616131.0;154093.0;10.9;10.0;3877151000.0;396239131.0;45;8761237776.0;307497033.0
2017-11-05T09:00:00+01:00;11;32155404000.0;1796509000.0;2279300409.0;34249520810.0;8003634505.0;26245886305.0;782559609.0;3913880917.0;3745051491.0;17804394288.0;6485238686.0;6101183333.0;384055353.0;367092434.0;154093.0;10.7;10.0;3579171333.0;761450101.0;42;8786194114.0;315312467.0
2017-11-05T11:30:00+01:00;11;34673984000.0;1897815000.0;2500071866.0;37859052552.0;8054574794.0;29804477758.0;784300845.0;3921362192.0;3996965942.0;21101848779.0;7931933518.0;6852448333.0;1079485185.0;1061703140.0;154093.0;10.6;10.9;3418016667.0;2291042807.0;38;8838875639.0;348978100.0
2017-11-05T12:30:00+01:00;11;36437196000.0;1956701000.0;2657279891.0;39769510284.0;7946600148.0;31822910136.0;767893294.0;3739876417.0;3981338727.0;23333801698.0;8300861142.0;7172122000.0;1128739142.0;1111082962.0;154093.0;10.9;11.4;3675268333.0;2390537629.0;39;8714493442.0;354565967.0
2017-11-05T16:00:00+01:00;11;31687104000.0;1275768000.0;2238741545.0;33541920109.0;7853639408.0;25688280701.0;773530475.0;3704036978.0;3479230986.0;17731482262.0;5675466304.0;5325472333.0;349993971.0;332541378.0;154093.0;10.7;11.9;2755536667.0;696227378.0;43;8627169883.0;306140650.0
2017-11-05T20:00:00+01:00;11;40882927000.0;1007312000.0;3063350129.0;41493561737.0;8209481573.0;33284080164.0;859766245.0;4058785692.0;4988959612.0;23376568614.0;5087425983.0;5070211333.0;17214650.0;0.0;154093.0;9.4;10.4;2858425000.0;55333.0;72;9069247818.0;406129117.0
2017-11-05T21:00:00+01:00;11;39106561000.0;981322000.0;2899433629.0;39854319309.0;8243360689.0;31610958620.0;876847303.0;3946357206.0;4728678035.0;22059076077.0;5008813171.0;4991751000.0;17062171.0;0.0;154093.0;9.5;10.3;2773177000.0;33333.0;76;9120207992.0;380299233.0
2017-11-06T04:30:00+01:00;11;33760751000.0;1315489000.0;2105310321.0;35247877313.0;9441758857.0;25806118456.0;1172945810.0;4631512878.0;4628240855.0;15373418913.0;5253871517.0;5236671000.0;17200517.0;0.0;154093.0;9.4;10.0;3029120667.0;30333.0;69;10614704667.0;345945883.0
2017-11-06T05:00:00+01:00;11;35722360000.0;1257731000.0;2258639518.0;37032600753.0;10342396723.0;26690204030.0;1355963674.0;4936570066.0;4670116450.0;15727553840.0;5188326887.0;5170980000.0;17346887.0;0.0;154093.0;9.3;10.0;2965410667.0;27000.0;68;11698360397.0;361715616.0
2017-11-06T07:00:00+01:00;11;46849615000.0;1018580000.0;3205883716.0;47044667556.0;13174001443.0;33870666113.0;1834618082.0;6333903928.0;5445787070.0;20256357033.0;4865769572.0;4845474333.0;20295239.0;2847224.0;154093.0;8.9;9.8;2682710667.0;2968891.0;64;15008619525.0;446253300.0
2017-11-06T10:30:00+01:00;11;48157941000.0;910745000.0;3325914803.0;49326585922.0;15147188646.0;34179397276.0;2020480676.0;8386436450.0;6288072602.0;17484407548.0;5855783659.0;4911209000.0;944574659.0;925869134.0;154093.0;8.9;10.3;1532626333.0;2121967467.0;56;17167669322.0;450478934.0
2017-11-06T14:00:00+01:00;11;45933625000.0;1156757000.0;3122931036.0;47601387198.0;14770819434.0;32830567764.0;1902870890.0;7755258298.0;5561322369.0;17611116208.0;6364869667.0;5358728667.0;1006141000.0;988025006.0;154093.0;10.2;11.5;1921869333.0;2224546339.0;50;16673690324.0;417419433.0
2017-11-06T14:30:00+01:00;11;44926282000.0;1162752000.0;3032736092.0;46495561429.0;14710435701.0;31785125728.0;1887963381.0;7732225438.0;5560985876.0;16603951033.0;6170378971.0;5261574667.0;908804304.0;890408239.0;154093.0;10.2;11.6;1951911000.0;2007668572.0;51;16598399082.0;405611450.0
2017-11-06T18:30:00+01:00;11;53863101000.0;772601000.0;3870616063.0;52844752208.0;13264117073.0;39580635135.0;1710415959.0;6811664609.0;6803966493.0;24254588074.0;4142526221.0;4120405667.0;22120554.0;3488331.0;154093.0;8.7;10.7;1865986667.0;3714998.0;66;14974533032.0;517657950.0
2017-11-06T20:30:00+01:00;11;48850102000.0;855886000.0;3390153074.0;48381872778.0;11846588807.0;36535283971.0;1530195787.0;5087156530.0;5618951924.0;24298979730.0;4246355052.0;4227981667.0;18373385.0;0.0;154093.0;8.1;10.2;1964314000.0;38333.0;69;13376784594.0;468545200.0
2017-11-06T21:00:00+01:00;11;47398585000.0;871072000.0;3256026660.0;47093849478.0;11459778231.0;35634071247.0;1466460016.0;4880177928.0;5370347271.0;23917086032.0;4273653271.0;4255566667.0;18086604.0;0.0;154093.0;8.0;10.1;1978782333.0;30333.0;68;12926238247.0;451290133.0
2017-11-06T21:30:00+01:00;11;46018684000.0;890340000.0;3130596436.0;45867771724.0;11279290749.0;34588480975.0;1484164193.0;4744490489.0;5263470303.0;23096355991.0;4306071160.0;4287916000.0;18155160.0;0.0;154093.0;8.0;10.1;2010188333.0;26000.0;68;12763454942.0;436047000.0
2017-11-06T22:30:00+01:00;11;48364595000.0;806309000.0;3345040628.0;48032335433.0;11188145293.0;36844190140.0;1461611633.0;4684086188.0;5142581665.0;25555910653.0;4302265145.0;4284281000.0;17984145.0;0.0;154093.0;7.9;10.0;2017945333.0;28333.0;69;12649756926.0;483175084.0
2017-11-07T03:00:00+01:00;11;39927816000.0;775337000.0;2601156640.0;40444461482.0;10856238399.0;29588223083.0;1431297160.0;4514893993.0;4999267758.0;18642764172.0;4310107289.0;4293035000.0;17072289.0;0.0;144408.0;7.6;9.9;2057964333.0;27667.0;76;12287535559.0;416968167.0
2017-11-07T04:30:00+01:00;11;39413573000.0;700478000.0;2558263827.0;40001854543.0;11279091130.0;28722763413.0;1514647365.0;4891531927.0;5039944204.0;17276639917.0;4263274554.0;4246332667.0;16941887.0;0.0;144408.0;7.4;9.8;2025521667.0;27667.0;77;12793738495.0;416251184.0
2017-11-07T10:00:00+01:00;11;52106539000.0;569212000.0;3699218035.0;52901711392.0;15717976962.0;37183734430.0;2188438395.0;8835802554.0;7510360310.0;18649133172.0;5554589577.0;4782866333.0;771723244.0;753226363.0;144408.0;7.5;9.9;1494258000.0;1866765363.0;56;17906415357.0;490987150.0
2017-11-07T11:00:00+01:00;11;51128486000.0;666368000.0;3605206570.0;52361377646.0;15636974695.0;36724402951.0;2143490886.0;8663991084.0;7525877214.0;18391043767.0;5980973582.0;4904048667.0;1076924915.0;1058406686.0;144408.0;8.0;10.4;1299826000.0;2474770686.0;56;17780465581.0;476507366.0
2017-11-07T11:30:00+01:00;11;50920176000.0;692598000.0;3585315071.0;52302704519.0;15521910062.0;36780794457.0;2135436813.0;8447658382.0;7448348032.0;18749351229.0;6133940556.0;4961604000.0;1172336556.0;1153756481.0;144408.0;8.3;10.6;1287898333.0;2638986481.0;55;17657346875.0;473498966.0
2017-11-07T13:00:00+01:00;11;49424849000.0;853490000.0;3443881730.0;51083673455.0;14818783359.0;36264890096.0;1980259383.0;7264429912.0;6381751783.0;20638449019.0;6406177485.0;5209917333.0;1196260152.0;1177521849.0;144408.0;9.1;11.3;1297115000.0;2899583516.0;54;16799042742.0;449981300.0
2017-11-07T14:30:00+01:00;11;47477373000.0;721186000.0;3263249471.0;48772256749.0;14958344541.0;33813912208.0;2006294067.0;7841935310.0;6303671559.0;17662011273.0;5710883903.0;4766296333.0;944587570.0;926233762.0;144408.0;9.4;11.4;1171375667.0;2352093429.0;56;16964638608.0;431564683.0
2017-11-07T19:00:00+01:00;11;56243538000.0;315023000.0;4108128287.0;54944923787.0;13256966106.0;41687957681.0;1689508517.0;6462429758.0;7033963162.0;26502056244.0;3671637357.0;3652790000.0;18847357.0;0.0;144408.0;7.7;10.3;1420071667.0;150333.0;54;14946474623.0;547100283.0
2017-11-07T22:00:00+01:00;11;47518055000.0;351769000.0;3266981539.0;47085241995.0;11421589224.0;35663652771.0;1489238177.0;4883019459.0;5303513870.0;23987881265.0;3656979384.0;3638653000.0;18326384.0;0.0;144408.0;6.9;9.9;1404504000.0;33667.0;57;12910827401.0;471041850.0
2017-11-07T23:30:00+01:00;11;49288324000.0;327712000.0;3431087234.0;48718400746.0;11187871134.0;37530529612.0;1479786663.0;4656502420.0;5435448547.0;25958791982.0;3695688063.0;3677980333.0;17707730.0;0.0;144408.0;6.8;9.9;1473056000.0;30667.0;52;12667657797.0;506812083.0
2017-11-08T00:00:00+01:00;11;47740849000.0;344197000.0;3287451348.0;47348449260.0;11094379400.0;36254069860.0;1456860662.0;4646678373.0;5611013171.0;24539517653.0;3740911841.0;3725087000.0;15824841.0;0.0;144412.0;6.8;9.9;1522970667.0;33667.0;50;12551240062.0;501663233.0
2017-11-08T05:30:00+01:00;11;42676504000.0;367310000.0;2835195049.0;42580428960.0;12416537969.0;30163890991.0;1476991724.0;5242364542.0;4839942178.0;18604592547.0;3546678792.0;3531012000.0;15666792.0;0.0;144412.0;6.6;9.6;1378312333.0;25333.0;38;13893529693.0;440248783.0
2017-11-08T08:00:00+01:00;11;52919215000.0;307563000.0;3778107502.0;52013522860.0;15175773041.0;36837749819.0;1945855378.0;7587912746.0;6147545597.0;21156436098.0;3680904595.0;3611192000.0;69712595.0;53291218.0;144412.0;6.7;9.5;1401837667.0;119552885.0;30;17121628419.0;500926233.0
2017-11-08T09:00:00+01:00;11;53882982000.0;330674000.0;3872574757.0;53308073521.0;15610985782.0;37697087739.0;2000308175.0;8418906768.0;6852734072.0;20425138724.0;4133694178.0;3887338667.0;246355511.0;229688281.0;144412.0;6.9;9.6;1371738000.0;619561614.0;24;17611293957.0;505353900.0
2017-11-08T09:30:00+01:00;11;53887853000.0;351490000.0;3873054717.0;53497362295.0;15720468092.0;37776894203.0;1998602559.0;8573301144.0;7144987301.0;20060003199.0;4340638228.0;3971316667.0;369321561.0;352393752.0;144412.0;7.0;9.7;1293735333.0;898326085.0;21;17719070651.0;506584216.0
2017-11-08T10:30:00+01:00;11;53306955000.0;460244000.0;3815994478.0;53365889052.0;15736489367.0;37629399685.0;2006307093.0;8674819795.0;7398661206.0;19549611592.0;4828816030.0;4252517333.0;576298697.0;559473418.0;144412.0;7.4;10.0;1267854667.0;1406583751.0;19;17742796460.0;493643500.0
